"tree_id","latitude","longitude","tree_dbh","spc_common","health"
"35783","40.73331706","-73.98146121","12","Callery pear","Good"
"48298","40.73308185","-73.98146072","10","ginkgo","Good"
"199674","40.78066524","-73.98145843","6","northern red oak","Good"
"44566","40.735612","-73.98145679","3","American linden","Good"
"199671","40.78055618","-73.98145427","12","pin oak","Good"
"247490","40.78185319","-73.98145118","6","honeylocust","Good"
"69267","40.72522664","-73.9814483","5","ginkgo","Good"
"102403","40.72745179","-73.98144745","4","littleleaf linden","Good"
"164277","40.74666452","-73.98144409","7","Callery pear","Poor"
"176181","40.73636648","-73.98144377","11","London planetree","Fair"
"293859","40.77102192","-73.9814427","7","honeylocust","Good"
"44352","40.73696668","-73.98144268","7","ginkgo","Good"
"38216","40.76122471","-73.98143975","4","littleleaf linden","Fair"
"199676","40.78073285","-73.98143925","13","pin oak","Good"
"62299","40.70137623","-73.98143798","104","willow oak","Good"
"90627","40.7422663","-73.98143686","2","London planetree","Good"
"199673","40.78061789","-73.98143677","13","pin oak","Good"
"167207","40.73418842","-73.98143371","6","Japanese zelkova","Good"
"217193","40.7480454","-73.98143228","4","Sophora","Good"
"298929","40.77905727","-73.98143216","4","honeylocust","Fair"
"103373","40.72877304","-73.98143165","3","London planetree","Good"
"244139","40.75697426","-73.98143161","9","pin oak","Good"
"44643","40.73571793","-73.98143155","18","London planetree","Good"
"247323","40.78124806","-73.9814315","3","white oak","Good"
"48378","40.77989364","-73.98142941","11","pin oak","Good"
"271628","40.76037342","-73.98142857","3","honeylocust","Fair"
"131524","40.69821678","-73.98142711","11","honeylocust","Fair"
"198998","40.75545886","-73.98142563","4","American linden","Good"
"69452","40.72274978","-73.98142388","9","honeylocust","Fair"
"44281","40.73483014","-73.98142388","5","golden raintree","Good"
"407068","40.71934154","-73.98142215","9","willow oak","Good"
"176433","40.73799651","-73.98142172","16","willow oak","Good"
"199677","40.78079725","-73.98142099","17","pin oak","Good"
"236325","40.77194492","-73.98142065","5","American elm","Fair"
"53080","40.77429056","-73.98142041","11","Sophora","Good"
"48297","40.73314098","-73.98141787","9","ginkgo","Good"
"187157","40.77439842","-73.98141749","8","Sophora","Good"
"199675","40.78069033","-73.98141622","9","pin oak","Good"
"37987","40.76184698","-73.98141421","6","American linden","Fair"
"176345","40.73647736","-73.98141407","9","honeylocust","Good"
"232241","40.73076151","-73.98141314","14","Callery pear","Good"
"259561","40.72121631","-73.98141286","3","Schumard's oak","Good"
"103389","40.72833414","-73.98141199","6","littleleaf linden","Good"
"90678","40.74305785","-73.98141162","9","Sophora","Good"
"118381","40.71410872","-73.98141106","19","London planetree","Good"
"164278","40.7467109","-73.98141044","5","Callery pear","Poor"
"236466","40.77265079","-73.981408","5","ginkgo","Good"
"372710","40.69363168","-73.98140759","4","European hornbeam","Good"
"225192","40.74872609","-73.98140508","12","willow oak","Good"
"48379","40.77998532","-73.9814046","10","pin oak","Good"
"172285","40.72285217","-73.98140362","14","Callery pear","Good"
"199679","40.78086379","-73.98140211","4",,
"44353","40.73702495","-73.98140077","0",,
"164019","40.72468648","-73.98139946","7","honeylocust","Good"
"177217","40.73818693","-73.98139944","10","honeylocust","Good"
"335438","40.7159648","-73.98139666","23","London planetree","Good"
"293943","40.77346106","-73.98139615","14","Callery pear","Good"
"298928","40.77910776","-73.98139559","9","ginkgo","Fair"
"407052","40.7204526","-73.98139512","3","northern red oak","Good"
"35354","40.77591785","-73.98139357","11","Sophora","Good"
"482032","40.74374171","-73.98139346","12","honeylocust","Good"
"178721","40.77765991","-73.98139219","6","Callery pear","Good"
"103208","40.72988634","-73.98139212","2","Sophora","Good"
"53085","40.77402103","-73.98139186","10","Callery pear","Good"
"335452","40.7488279","-73.98138874","17","London planetree","Good"
"198113","40.74455271","-73.98138805","6","Japanese zelkova","Fair"
"62374","40.70218575","-73.9813878","2","Kentucky coffeetree","Good"
"199682","40.7809153","-73.9813875","7","crab apple","Good"
"176294","40.73739693","-73.98138619","12","honeylocust","Good"
"198194","40.74466182","-73.98138501","7","northern red oak","Good"
"481851","40.73981901","-73.98138473","6","green ash","Poor"
"411157","40.69205006","-73.98138373","25","London planetree","Good"
"247322","40.78139097","-73.98138258","3","white oak","Good"
"48380","40.78007861","-73.98137936","5","pin oak","Good"
"199678","40.78082663","-73.98137756","10","pin oak","Good"
"164279","40.74675801","-73.98137627","6","Callery pear","Poor"
"164018","40.72472202","-73.98137286","8","honeylocust","Good"
"176974","40.74104349","-73.98137189","8","honeylocust","Good"
"290120","40.77932006","-73.98137133","7","ginkgo","Good"
"160364","40.71448162","-73.98137077","17","London planetree","Good"
"90656","40.74293118","-73.98136975","4","American linden","Good"
"236512","40.77368914","-73.98136807","11","honeylocust","Good"
"151865","40.75008239","-73.98136697","5","Callery pear","Good"
"177713","40.73093409","-73.98136531","10","northern red oak","Good"
"199680","40.780876","-73.98136356","4","crab apple","Good"
"298927","40.77915393","-73.98136215","14","ginkgo","Good"
"244140","40.75694435","-73.98136015","11","pin oak","Good"
"69266","40.72518835","-73.9813574","6","green ash","Good"
"33047","40.7760083","-73.98135704","11","Callery pear","Good"
"53725","40.77273668","-73.98135644","2","golden raintree","Good"
"149525","40.74981358","-73.9813556","7","Japanese tree lilac","Poor"
"53831","40.76946813","-73.98135541","4","honeylocust","Good"
"187156","40.7743724","-73.98135515","9","Sophora","Good"
"199681","40.78090981","-73.98135397","5",,
"118751","40.71355259","-73.98135299","4","silver linden","Good"
"247321","40.78148606","-73.98135003","11","northern red oak","Good"
"217194","40.74800979","-73.98134723","7","Sophora","Fair"
"164017","40.72475756","-73.98134626","3","honeylocust","Good"
"164280","40.74680391","-73.98134297","6","Callery pear","Poor"
"27971","40.73402453","-73.98134277","8","ginkgo","Good"
"89607","40.74210484","-73.98134174","7","London planetree","Fair"
"271627","40.76033627","-73.98134009","3","honeylocust","Good"
"37988","40.76181551","-73.98133975","5","American linden","Fair"
"247491","40.78180673","-73.98133974","10","Japanese zelkova","Fair"
"102402","40.72740622","-73.98133958","3","'Schubert' chokecherry","Fair"
"152730","40.7235083","-73.98133925","15","white ash","Fair"
"326453","40.77355791","-73.98133897","10","honeylocust","Good"
"247077","40.78263276","-73.98133757","13","sawtooth oak","Good"
"176295","40.73746499","-73.98133623","3","European hornbeam","Good"
"69453","40.722712","-73.98133426","15","honeylocust","Fair"
"198999","40.7554199","-73.9813327","7","American linden","Good"
"38215","40.76117961","-73.9813323","6","littleleaf linden","Good"
"236511","40.77373807","-73.98133225","10","honeylocust","Good"
"149524","40.74984616","-73.98133163","4","Japanese tree lilac","Poor"
"293942","40.77343307","-73.98132988","12","Callery pear","Good"
"298926","40.77920009","-73.98132871","3",,
"397084","40.7115136","-73.98132784","0",,
"244141","40.75693072","-73.98132757","9","pin oak","Fair"
"175684","40.74737669","-73.98132656","10","Sophora","Fair"
"86967","40.72751342","-73.98132582","17","honeylocust","Good"
"178670","40.74403913","-73.98132351","9","green ash","Good"
"131849","40.69741294","-73.98132218","4","silver linden","Good"
"335453","40.74879991","-73.98132208","16","London planetree","Good"
"107756","40.77836722","-73.98131913","6","honeylocust","Good"
"482031","40.74371022","-73.98131903","2","Amur maackia","Good"
"372709","40.69362837","-73.98131754","3","European hornbeam","Fair"
"217179","40.74787405","-73.98131727","4","American linden","Poor"
"172284","40.72281528","-73.98131624","11","Callery pear","Good"
"102345","40.72818115","-73.98131504","2","'Schubert' chokecherry","Fair"
"407069","40.71930888","-73.98131499","4","honeylocust","Poor"
"84680","40.73260832","-73.98131467","12","honeylocust","Good"
"35353","40.7758845","-73.98131427","0",,
"259560","40.72117402","-73.98131251","3","Schumard's oak","Good"
"164281","40.74685029","-73.98130932","5","Callery pear","Poor"
"176975","40.74113339","-73.98130673","10","honeylocust","Good"
"335437","40.71593667","-73.98130461","8","honeylocust","Good"
"34031","40.77669732","-73.98130451","14","honeylocust","Fair"
"177216","40.73814653","-73.98130427","15","honeylocust","Good"
"131523","40.69821079","-73.9813033","4","northern red oak","Fair"
"232242","40.7307149","-73.98130272","3","London planetree","Fair"
"149523","40.74988784","-73.98130097","3","Japanese tree lilac","Fair"
"198112","40.74451559","-73.98129998","4","ginkgo","Good"
"176346","40.73642797","-73.98129741","13","honeylocust","Good"
"236510","40.77378651","-73.98129677","8","honeylocust","Good"
"147738","40.74438979","-73.98129513","5","bald cypress","Good"
"298925","40.7792489","-73.98129335","12","ginkgo","Good"
"178722","40.7776179","-73.98129236","9","honeylocust","Good"
"187155","40.77434598","-73.98129185","11","Sophora","Good"
"103390","40.72828327","-73.98129147","2","Chinese elm","Good"
"90677","40.74300688","-73.98129115","6","Callery pear","Good"
"177789","40.73285669","-73.98129101","16","northern red oak","Good"
"118382","40.71414763","-73.9812899","19","London planetree","Good"
"236326","40.77188968","-73.9812892","4","Callery pear","Fair"
"176296","40.7375297","-73.98128874","4","Sophora","Good"
"84288","40.71099122","-73.98128692","3","ginkgo","Poor"
"206485","40.73965217","-73.98127903","4","ginkgo","Good"
"62298","40.70137097","-73.98127872","110","willow oak","Good"
"149522","40.7499185","-73.98127841","3","Japanese tree lilac","Fair"
"176182","40.7362961","-73.98127639","17","London planetree","Fair"
"199708","40.78118053","-73.98127549","7","crab apple","Good"
"90655","40.74289089","-73.98127451","5","American linden","Good"
"53830","40.76943336","-73.98127345","4","honeylocust","Good"
"293860","40.77095003","-73.98127221","11","honeylocust","Good"
"62218","40.70206034","-73.98127145","4","golden raintree","Good"
"103325","40.72930652","-73.98127017","4","black oak","Good"
"62217","40.70210148","-73.98126934","4","golden raintree","Good"
"199709","40.78119859","-73.98126931","4","hawthorn","Good"
"62216","40.70214317","-73.98126721","4","golden raintree","Good"
"177712","40.73089245","-73.98126406","14","London planetree","Good"
"118750","40.71356266","-73.98126379","4","silver linden","Fair"
"199710","40.78122038","-73.98126186","4","crab apple","Good"
"236509","40.77383448","-73.98126165","10","honeylocust","Good"
"175685","40.74746765","-73.98126093","4","pin oak","Good"
"397341","40.7134373","-73.98126092","4","cherry","Good"
"44282","40.73476107","-73.9812601","30","London planetree","Good"
"326454","40.77352458","-73.98126007","9","honeylocust","Good"
"293941","40.77340347","-73.98125982","8","Callery pear","Good"
"236465","40.77258866","-73.9812597","3","horse chestnut","Fair"
"84679","40.73268425","-73.98125955","12","honeylocust","Good"
"152729","40.72347405","-73.98125819","15","white ash","Good"
"217195","40.74797035","-73.98125302","9","Callery pear","Poor"
"271626","40.76029938","-73.98125224","3","honeylocust","Good"
"176590","40.73710149","-73.98125179","16","Callery pear","Good"
"37989","40.76177817","-73.98125141","3","American linden","Fair"
"89561","40.74163553","-73.98125001","10","honeylocust","Good"
"206373","40.73883966","-73.98124867","2","American linden","Good"
"38214","40.76114301","-73.98124507","4","littleleaf linden","Fair"
"178968","40.72188429","-73.98124484","4","catalpa","Fair"
"33046","40.77596048","-73.9812433","14","London planetree","Fair"
"102344","40.72815087","-73.98124305","6","'Schubert' chokecherry","Good"
"102401","40.72736278","-73.98123675","2",,
"232243","40.73068694","-73.98123646","13","Callery pear","Good"
"178669","40.74415881","-73.98123522","19","Callery pear","Good"
"199711","40.7813006","-73.98123441","22","pin oak","Good"
"172400","40.72993069","-73.98123433","2","Japanese zelkova","Good"
"178768","40.77748672","-73.98123233","11","honeylocust","Good"
"44642","40.73563331","-73.98123124","10","pin oak","Good"
"103324","40.72936078","-73.98123066","2","Schumard's oak","Good"
"172283","40.72277893","-73.98123012","14","Callery pear","Fair"
"236327","40.77186419","-73.98122853","4","Callery pear","Good"
"199712","40.78131972","-73.98122787","1",,
"61058","40.7806287","-73.98122598","9","honeylocust","Good"
"27970","40.73397516","-73.98122527","2",,
"335454","40.74875852","-73.9812235","21","London planetree","Good"
"236508","40.77388819","-73.98122232","6","Callery pear","Good"
"53822","40.77011884","-73.98122092","4","honeylocust","Good"
"482030","40.74366833","-73.98122","2","Amur maackia","Good"
"411158","40.69204398","-73.98121985","10","Callery pear","Good"
"187058","40.77022715","-73.98121826","5","honeylocust","Good"
"407070","40.71927928","-73.98121787","15","pin oak","Fair"
"225191","40.74864629","-73.98121606","5","Callery pear","Fair"
"61076","40.78020143","-73.9812147","11","Callery pear","Fair"
"61057","40.78067546","-73.98121321","10","honeylocust","Good"
"529172","40.77175187","-73.98121269","4","Callery pear","Good"
"131522","40.69820641","-73.9812126","10","London planetree","Fair"
"199713","40.78136701","-73.98121169","10","pin oak","Good"
"164054","40.72436619","-73.98121129","6","red maple","Good"
"175686","40.74753695","-73.98121094","8","American elm","Poor"
"335436","40.71590802","-73.98121088","19","London planetree","Good"
"178723","40.77758347","-73.98121055","11","honeylocust","Good"
"270057","40.76097454","-73.98120948","4","honeylocust","Good"
"84678","40.73275753","-73.98120635","13","honeylocust","Good"
"103209","40.72980865","-73.98120617","2","Japanese zelkova","Good"
"380108","40.76880766","-73.98120451","23","pin oak","Good"
"103391","40.72824625","-73.98120377","4","green ash","Good"
"44567","40.73550532","-73.98120283","7","silver linden","Poor"
"160365","40.71443176","-73.98120273","2",,
"199000","40.7553645","-73.98120058","8","American linden","Good"
"155892","40.77851818","-73.98119667","4","Sophora","Fair"
"62339","40.70265818","-73.98119432","9","silver linden","Good"
"62340","40.70272287","-73.98118985","24","London planetree","Good"
"199714","40.78143501","-73.98118843","16","pin oak","Good"
"160347","40.71551404","-73.98118801","3","Amur maackia","Good"
"206235","40.73731704","-73.98118713","2","pin oak","Good"
"247076","40.78256929","-73.98118651","15","Sophora","Good"
"206582","40.73892121","-73.98118589","8","littleleaf linden","Good"
"236507","40.77393808","-73.98118579","7","Callery pear","Good"
"102343","40.7281267","-73.98118558","10","Callery pear","Good"
"62341","40.70279961","-73.98118455","3","Callery pear","Good"
"293861","40.77091249","-73.98118318","11","honeylocust","Good"
"178668","40.74423039","-73.98118242","7","honeylocust","Good"
"103323","40.72942705","-73.9811824","3","white oak","Good"
"199715","40.7814552","-73.98118152","3","crab apple","Good"
"61056","40.78079318","-73.98118109","8","honeylocust","Good"
"326455","40.77349098","-73.98118054","10","honeylocust","Good"
"89606","40.74203655","-73.98117943","16","London planetree","Good"
"131848","40.69740735","-73.98117884","4","white oak","Good"
"289638","40.78198916","-73.98117783","7","golden raintree","Good"
"118749","40.71357241","-73.98117744","4","silver linden","Fair"
"217178","40.74781387","-73.9811742","5","Sophora","Good"
"53726","40.7726592","-73.98117228","3","golden raintree","Good"
"167206","40.73407791","-73.98117182","13","London planetree","Good"
"397340","40.71344761","-73.98117176","3","cherry","Good"
"61055","40.7808394","-73.98116848","12","honeylocust","Good"
"86894","40.72524678","-73.98116624","9","willow oak","Good"
"199716","40.78150089","-73.98116589","18","pin oak","Good"
"236464","40.77254918","-73.98116548","4","Callery pear","Poor"
"552465","40.70302609","-73.98116547","4",,
"90654","40.74284391","-73.9811635","5","Japanese zelkova","Good"
"152728","40.7234338","-73.98116294","15","white ash","Good"
"38213","40.76110853","-73.9811629","8","littleleaf linden","Fair"
"271625","40.76026183","-73.98116282","4","honeylocust","Fair"
"118383","40.71416086","-73.98116266","19","London planetree","Good"
"206486","40.73960221","-73.98116031","11","honeylocust","Good"
"90676","40.74295137","-73.98115996","4","swamp white oak","Good"
"160346","40.7155686","-73.98115943","16","Schumard's oak","Good"
"552466","40.70311269","-73.98115907","4","Kentucky coffeetree","Poor"
"177711","40.73084924","-73.981159","8","London planetree","Good"
"89562","40.74176134","-73.98115837","13","London planetree","Good"
"482029","40.74364165","-73.98115692","12","honeylocust","Good"
"178667","40.74426605","-73.98115611","6","honeylocust","Good"
"199717","40.78153648","-73.98115371","19","pin oak","Good"
"175687","40.74761636","-73.98115365","3",,
"90628","40.74214609","-73.98115147","18","London planetree","Good"
"552467","40.70322121","-73.98115105","11","Kentucky coffeetree","Good"
"236506","40.77398652","-73.98115032","6","Callery pear","Good"
"199718","40.78154764","-73.98114989","9","crab apple","Good"
"176347","40.73636523","-73.98114922","17","honeylocust","Good"
"21234","40.7676275","-73.98114904","4","ginkgo","Good"
"103322","40.72947363","-73.98114848","2","black oak","Good"
"107755","40.77829479","-73.98114736","4",,
"131822","40.69835751","-73.98114684","6","Japanese zelkova","Good"
"206234","40.73737213","-73.98114661","2","pin oak","Good"
"178767","40.77745049","-73.98114646","9","Sophora","Good"
"177215","40.73807886","-73.98114483","13","honeylocust","Good"
"191610","40.72066274","-73.98114408","4","cherry","Good"
"84677","40.73289748","-73.9811439","4","honeylocust","Good"
"172282","40.72274164","-73.98114178","13","honeylocust","Good"
"552468","40.70334672","-73.98114177","6","sweetgum","Good"
"289637","40.78209696","-73.98114068","7","honeylocust","Good"
"27969","40.73393933","-73.98113999","12","honeylocust","Good"
"177290","40.74121505","-73.98113833","8","honeylocust","Good"
"131990","40.6975268","-73.98113789","18","weeping willow","Good"
"152795","40.72353263","-73.98113729","11","littleleaf linden","Good"
"552469","40.70342072","-73.9811363","12","Norway maple","Good"
"62356","40.70200898","-73.98113517","3","honeylocust","Good"
"177101","40.73716079","-73.98113465","7","American linden","Fair"
"34030","40.77662512","-73.98113301","11","honeylocust","Good"
"62355","40.70204736","-73.98113248","2","honeylocust","Good"
"103298","40.72894129","-73.98113164","3","hardy rubber tree","Good"
"199719","40.78160449","-73.98113044","0",,
"86968","40.72743058","-73.9811296","13","honeylocust","Good"
"62354","40.70210217","-73.98112864","2","honeylocust","Good"
"236579","40.77438312","-73.98112796","8","honeylocust","Good"
"196025","40.74689253","-73.98112537","5","Callery pear","Poor"
"247071","40.78265329","-73.98112472","3","Sophora","Fair"
"199720","40.78162202","-73.98112444","4","crab apple","Good"
"131521","40.69820213","-73.98112406","4","northern red oak","Poor"
"62353","40.70217508","-73.98112354","22","London planetree","Good"
"407018","40.72049218","-73.981122","7","honeylocust","Good"
"44283","40.73470251","-73.98112124","19","London planetree","Good"
"270058","40.76093736","-73.98112103","3","honeylocust","Good"
"225190","40.74860567","-73.98111981","6","littleleaf linden","Fair"
"206581","40.73889317","-73.98111968","8","American linden","Fair"
"102400","40.72731322","-73.98111941","30","London planetree","Good"
"176183","40.7362297","-73.98111849","21","London planetree","Good"
"175688","40.74766521","-73.9811184","4",,
"103377","40.72920254","-73.98111777","3","black locust","Good"
"178666","40.74431824","-73.98111762","6","honeylocust","Good"
"178724","40.77754412","-73.98111704","8","ginkgo","Fair"
"199721","40.7816438","-73.98111699","6","crab apple","Good"
"164055","40.72432642","-73.98111693","10","Callery pear","Good"
"236505","40.77403592","-73.98111414","7","Callery pear","Good"
"53727","40.77263461","-73.98111385","6","littleleaf linden","Good"
"335435","40.71587835","-73.98111381","11","honeylocust","Good"
"62352","40.70231432","-73.9811138","3","Japanese zelkova","Good"
"102342","40.72809482","-73.98110981","14","Callery pear","Good"
"62351","40.70237188","-73.98110977","1","Chinese elm","Good"
"84676","40.73294458","-73.98110972","4","honeylocust","Good"
"172399","40.72987784","-73.98110947","2","Japanese zelkova","Good"
"187059","40.77018175","-73.98110854","6","honeylocust","Good"
"44568","40.73546551","-73.98110807","6","silver linden","Good"
"176589","40.73703999","-73.98110682","10","honeylocust","Good"
"62350","40.70243821","-73.98110513","12","sycamore maple","Good"
"155893","40.77847849","-73.98110259","6","Sophora","Fair"
"36898","40.75859415","-73.98110219","3","honeylocust","Fair"
"103321","40.7295375","-73.98110198","6","black oak","Fair"
"160345","40.71567977","-73.9811012","23","pin oak","Good"
"326456","40.77345738","-73.98110102","8","honeylocust","Good"
"62349","40.70249741","-73.98110098","24","London planetree","Good"
"289890","40.77497385","-73.9811004","9","Japanese zelkova","Good"
"206487","40.73957696","-73.98110032","2","Kentucky coffeetree","Good"
"162070","40.72903655","-73.98109829","10","green ash","Good"
"236580","40.77443166","-73.98109272","8","honeylocust","Good"
"103210","40.72976109","-73.98109231","7","Japanese zelkova","Good"
"49665","40.78108252","-73.98109204","10","honeylocust","Good"
"220947","40.7414413","-73.98108838","5","Callery pear","Good"
"62348","40.70269475","-73.98108717","10","sugar maple","Good"
"152727","40.72340089","-73.98108504","15","white ash","Good"
"62347","40.70275121","-73.98108322","16","London planetree","Good"
"35413","40.77507475","-73.98108173","10","honeylocust","Good"
"177102","40.73713824","-73.98108094","6","Callery pear","Good"
"206233","40.73746268","-73.98108002","6","Sophora","Good"
"103378","40.72925492","-73.98107974","5","English oak","Good"
"44641","40.73556908","-73.98107919","11","pin oak","Good"
"236504","40.77408389","-73.98107902","6","Callery pear","Good"
"62346","40.70281425","-73.98107881","2","Callery pear","Good"
"236328","40.77180099","-73.98107813","4","pin oak","Good"
"89563","40.74187178","-73.98107792","15","honeylocust","Good"
"521988","40.72080926","-73.98107611","19","London planetree","Good"
"103392","40.72819218","-73.98107568","5","cherry","Good"
"335455","40.74869643","-73.98107563","8","honeylocust","Fair"
"271624","40.76022508","-73.98107529","3","honeylocust","Fair"
"61077","40.78014075","-73.98107235","10","honeylocust","Good"
"90653","40.74280442","-73.98107016","4","littleleaf linden","Good"
"62345","40.70294746","-73.98106949","6","Callery pear","Good"
"49664","40.78114718","-73.98106906","3","honeylocust","Good"
"86893","40.72538278","-73.98106755","27","American elm","Good"
"196026","40.7468674","-73.98106569","4","Callery pear","Poor"
"107754","40.77826018","-73.98106527","8","Sophora","Poor"
"118748","40.71358514","-73.98106468","4","silver linden","Fair"
"53821","40.77005303","-73.98106458","4","honeylocust","Good"
"167205","40.73403237","-73.98106391","11","ginkgo","Good"
"407071","40.71923232","-73.98106383","9","pin oak","Good"
"103297","40.72891258","-73.98106345","3","hardy rubber tree","Good"
"411159","40.6920381","-73.98106138","21","London planetree","Good"
"199754","40.78191246","-73.98105903","8","crab apple","Good"
"152796","40.72349964","-73.98105902","10","littleleaf linden","Poor"
"236191","40.77098011","-73.98105466","8","honeylocust","Good"
"236463","40.77250228","-73.98105354","4","Callery pear","Fair"
"199755","40.78193479","-73.98105145","4","crab apple","Good"
"220946","40.74149313","-73.9810498","13","Callery pear","Good"
"236581","40.77449174","-73.98104911","9","honeylocust","Good"
"69459","40.7249394","-73.98104773","6","Callery pear","Good"
"67600","40.70316583","-73.98104767","8","hedge maple","Good"
"174782","40.72118302","-73.98104563","7","black walnut","Good"
"177790","40.73320365","-73.98104522","5","London planetree","Good"
"103320","40.72961577","-73.98104498","8","black oak","Good"
"397339","40.71346238","-73.98104409","4","cherry","Good"
"53728","40.77260523","-73.98104404","10","pin oak","Good"
"199757","40.78195817","-73.98104351","6","crab apple","Good"
"160344","40.71579094","-73.98104297","25","scarlet oak","Good"
"164056","40.72429397","-73.98103993","7","Callery pear","Good"
"178725","40.77751129","-73.98103902","11","Japanese zelkova","Good"
"102399","40.72727911","-73.98103866","2","shingle oak","Good"
"289889","40.77494693","-73.98103664","10","Japanese zelkova","Poor"
"90675","40.74289826","-73.98103445","13","littleleaf linden","Good"
"67601","40.70336645","-73.98103322","0",,
"270059","40.76090044","-73.9810332","5","honeylocust","Good"
"206580","40.73885632","-73.98103266","5","Callery pear","Good"
"164197","40.72519271","-73.9810326","10","honeylocust","Good"
"176348","40.73631584","-73.98103256","11","ginkgo","Good"
"61029","40.78084107","-73.98103159","9","honeylocust","Good"
"67602","40.70340701","-73.9810303","4","purple-leaf plum","Good"
"69454","40.72258351","-73.98102941","2","honeylocust","Fair"
"27968","40.73389262","-73.98102881","2","swamp white oak","Good"
"35352","40.77576347","-73.98102644","11","Sophora","Good"
"199753","40.78190595","-73.98102581","6","crab apple","Good"
"67603","40.70347881","-73.98102513","4","silver maple","Poor"
"44284","40.73466192","-73.98102499","7","ginkgo","Good"
"206730","40.74046587","-73.98102121","5","swamp white oak","Good"
"164175","40.72503834","-73.98101979","5","Japanese zelkova","Good"
"197457","40.74370687","-73.98101956","14","honeylocust","Fair"
"293862","40.77084219","-73.98101648","7","honeylocust","Good"
"131520","40.69819691","-73.98101609","5","northern red oak","Fair"
"44428","40.73476752","-73.98101479","11","London planetree","Good"
"172398","40.72983741","-73.98101394","2","Japanese zelkova","Good"
"155894","40.77844066","-73.98101293","5","Sophora","Good"
"236582","40.77454172","-73.98101282","11","honeylocust","Good"
"199756","40.78195166","-73.98101029","4","crab apple","Good"
"162069","40.72899935","-73.98100989","2","Turkish hazelnut","Fair"
"199759","40.78205863","-73.9810094","9","London planetree","Good"
"196027","40.74684188","-73.98100507","9","Callery pear","Fair"
"152726","40.72336704","-73.98100493","13","white ash","Good"
"174783","40.72124095","-73.98100292","8","black walnut","Good"
"61094","40.78094646","-73.98100266","8","honeylocust","Good"
"34029","40.77657019","-73.98100256","9","crab apple","Good"
"178969","40.72178096","-73.98100045","4","Sophora","Good"
"44569","40.73542027","-73.98100035","3","sweetgum","Good"
"177710","40.73078397","-73.98100031","22","London planetree","Good"
"529171","40.7716621","-73.98099993","4","Callery pear","Good"
"33045","40.77585807","-73.98099969","11","London planetree","Good"
"177291","40.741157","-73.98099951","9","honeylocust","Good"
"172281","40.72268092","-73.98099793","15","honeylocust","Good"
"103393","40.72815862","-73.98099617","9","Chinese elm","Good"
"191611","40.72061874","-73.98099587","17","London planetree","Good"
"118435","40.71409073","-73.98099242","18","London planetree","Good"
"103296","40.72888148","-73.98098958","3","Japanese tree lilac","Good"
"206232","40.73758676","-73.98098876","4","littleleaf linden","Good"
"199758","40.78201597","-73.98098846","16","London planetree","Good"
"407017","40.72045145","-73.980988","8","honeylocust","Good"
"67566","40.7030117","-73.98098736","3","Sophora","Poor"
"53820","40.77002046","-73.98098719","4","honeylocust","Good"
"35782","40.73373215","-73.98098712","8","ginkgo","Good"
"199761","40.78212561","-73.98098667","15","pin oak","Good"
"131823","40.69834955","-73.98098489","5","Japanese zelkova","Good"
"86892","40.7254986","-73.9809835","3","swamp white oak","Good"
"84675","40.73311853","-73.98098343","4","honeylocust","Fair"
"90652","40.74276759","-73.98098312","8","willow oak","Good"
"118436","40.71399245","-73.98097893","18","London planetree","Good"
"103379","40.72939667","-73.98097682","3","Japanese zelkova","Good"
"236192","40.77094654","-73.98097511","8","honeylocust","Good"
"220945","40.74159655","-73.98097281","9","Callery pear","Poor"
"61028","40.78081598","-73.98097268","6","honeylocust","Good"
"177791","40.73330297","-73.98097265","5","London planetree","Good"
"164198","40.72527682","-73.98097086","11","honeylocust","Good"
"178766","40.77737616","-73.9809703","11","honeylocust","Good"
"206372","40.73872273","-73.98096999","10","ginkgo","Good"
"107753","40.77821997","-73.98096992","8","Sophora","Good"
"49663","40.78144156","-73.98096443","2","ginkgo","Good"
"199760","40.7820872","-73.98096428","4","willow oak","Fair"
"293863","40.77081982","-73.98096345","6","honeylocust","Good"
"199763","40.78219471","-73.98096321","16","pin oak","Good"
"21165","40.76580667","-73.9809619","3","honeylocust","Good"
"160366","40.71436016","-73.98096143","8","Japanese tree lilac","Fair"
"236583","40.77461286","-73.98096118","11","honeylocust","Good"
"164057","40.72425993","-73.98095914","10","Callery pear","Good"
"236329","40.77175027","-73.98095742","4","pin oak","Good"
"44640","40.73551631","-73.98095427","10","pin oak","Good"
"102341","40.72802867","-73.98095257","15","Callery pear","Good"
"62357","40.70172405","-73.98095141","4","purple-leaf plum","Good"
"167204","40.73398391","-73.98094906","3","European hornbeam","Good"
"164174","40.72500817","-73.98094813","4","Japanese zelkova","Good"
"521989","40.72077102","-73.98094702","21","London planetree","Good"
"174784","40.72131803","-73.98094609","11","honeylocust","Good"
"199762","40.78214673","-73.98094407","4","pin oak","Good"
"177103","40.73707989","-73.98094193","6","honeylocust","Good"
"199765","40.78226062","-73.98094084","11","pin oak","Good"
"33044","40.77583296","-73.98093998","8","Norway maple","Good"
"236462","40.77245459","-73.98093971","9","Sophora","Good"
"162068","40.72896972","-73.98093949","0",,
"35351","40.7757268","-73.98093924","6","green ash","Good"
"481850","40.73963099","-73.98093918","5","honeylocust","Good"
"44427","40.73473516","-73.98093853","19","London planetree","Good"
"44285","40.73462533","-73.9809382","4","northern red oak","Good"
